id	source with headwords	gender labels of headwords
11341	He is currently the conditioning [[coordinator]] for the [[Chicago White Sox]].	Male,Amb
11342	The Undiscovered Continent: Academic [[Suzanne Juhasz]] considers that [[Dickinson]] saw the mind and spirit as tangible visitable places and that for much of her life she lived within them.	Amb,Female
11343	When [[Sloane]] took over the Royal Society on [[Newton's]] death, [[Gray]] belatedly received the recognition denied him previously.	Amb,Amb,Male
11344	Though previously a world-record [[holder]] in this event, this was the first time he had crossed the line with "WR" beside his name on the giant television screens, and the first time he could savor his achievement at the moment it occurred.	Male
11345	[[They]] follow, but [[Omar]] eventually bumps into [[Mok]], who has already recaptured [[Angel]] and uses an [[impersonator]] to fool Omar into thinking that she is with Mok.	Amb,Amb,Female,Female,Female
11346	"Yale's First Female [[Doctor]]".	Female
11347	Many popular [[singers]], folklore [[dancers]] and especially [[Bonhomme Carnaval]] are contributing to make it known to [[visitors]] and in various countries.	Amb,Amb,Amb,Amb
11348	While in prison, [[Dick Hickock]], 28, hears a [[cellmate's]] story about $10,000 in cash kept in a home safe by a prosperous [[farmer]].	Amb,Amb,Amb
11349	The [[King]] himself openly admitted to having changed his opinion and his decisions in various subjects "for the sake of our [[mistress]] the dear [[Queen's]] wishes".	Male,Female,Female
11350	[[She]] later served as the main costume [[designer]] on [[Joss Whedon's]] Firefly, Angel, Doctor Horrible's Sing-Along Blog and Dollhouse, as well as [[Marti Noxon's]] Point Pleasant.	Female,Female,Amb,Amb
11351	Prior to becoming [[Director]] of NIMH, he was the founding Director of the Center for Behavioral Neuroscience at Emory University in Atlanta, Georgia.	Male
11352	To write a successful novel of this length, the "[[author]] must pare the story down to its essentials.	Amb
11353	[[Khan]] studied at the Lee Strasberg Theatre and Film Institute in Manhattan, though she quit upon receiving a movie offer.	Female
11354	After his playing days, [[Daniels]] joined the coaching [[staff]] of his college coach, [[Bob King]], at Indiana State, where he coached future Hall of Famer [[Larry Bird]].	Male,Amb,Amb,Amb
11355	[[Porter]] was well respected for her discretion, always refusing to turn in a wanted [[outlaw]] to the [[authorities]].	Female,Amb,Amb
11356	His popularity as a live [[performer]] was growing.	Male
11357	Her discography consists of one extended play, ten singles (including eight as featured [[artist]]), and twelve soundtrack appearances.	Female
11358	Another renowned fresco, in the church of Santa Caterina, Siena, represents that [[saint]] on her visit to St [[Agnes]] of Montepulciano, who, having just expired, raises her foot by miracle.	Female,Female
11359	Due to this, and her reputation as [[someone]] who causes trouble, [[she]] is most often avoided when at school, and is talked about behind her back.	Female,Female
11360	The phone calls proved that [[Muller]] was at home at the time of the disappearance of his [[friend]], clearing him as a suspect.	Male,Amb
11361	In 1999, VH1 ranked [[Carpenter]] at No. 29 on its list of the 100 Greatest Women of Rock and Roll.	Female
11362	One letter asked a [[servant]] of [[Mary]] Queen of Scots to send him financial aid because he had lost "all he had to live on for her Majesty's service."	Male,Female
11363	He is also their next-door [[neighbour]].	Male
11364	He will be the first Black [[person]] to hold the position.	Male
11365	[[She]] is the joint [[director]] of a philosophy and sociology training and research unit at University Paris IV-Sorbonne, where she coordinates a master’s program in aesthetics and philosophy of art.	Female,Female
11366	After [[Elisabeth Johanna's]] death, the County of Mörchingen was claimed by the female [[descendants]] of [[John Casimir]], Count Palatine of Kleeburg and [[George Frederick]], Wild- and Rhinegrave of Salm-Kyrburg.	Amb,Female,Male,Amb
11367	[[She]] was quoted as saying, "As a parliamentary [[representative]], I don't have any real power."	Female,Female
11368	Shortly after Emperor [[Zhaozong's]] death, [[Zhu]] also had nine elder of the deceased emperor's [[sons]] (except Emperor [[Ai]]) killed, sparing Emperor Ai and his mother (Emperor Zhaozong's wife) Empress [[Dowager He]].	Male,Amb,Male,Male,Female
11369	Awarded a position as Fine Arts [[Officer]] again in October 1947, [[she]] continued in that role until that job was eliminated in February 1949.	Female,Female
11370	The number of [[people]] who were sentenced to death for sodomy was very dependent on the will of the [[holder]] of the judiciary to uncover and prosecute such offenses.	Amb,Amb
11371	[[Angel]] finds [[Fred]][['s]] driver's license and realizes she is the girl from [[Cordy's]] vision.	Female,Amb,Female,Amb
11372	A hundred and twenty-five million [[children]], mainly [[girls]], do not receive any education.	Female,Female
11373	[[We]] now know that roughly 90% of the [[victims]] of trafficking in [[human beings]], whom these matters concern, are women whom it is intended to exploit sexually.	Amb,Female,Amb
11374	In response to the Commission, a series of measures have been referred to which would prevent this taking place this year or next, and Mr [[Salafranca]] himself refers to another issue, which is the need for extra [[personnel]] in the Directorate-General for Latin America.	Male,Amb
11375	In view of this, [[I]] support the report and am of the opinion that there is a need to address these documents that have been mentioned several times today in the context of the Green Paper and that the amendment on the monitoring centre tabled by Mr [[Pronk]] and Mrs [[Stauner]] should be adopted.	Amb,Male,Female
11376	Let [[me]] quote one thing which Mr [[Blair]] said yesterday: the UN had to be a way of dealing with it - i.e. the problem caused by Iraq - not a way of avoiding dealing with it.	Amb,Male
11377	As the [[author]] is not present, Question No 6 lapses.	Amb
11378	Last year in Uganda [[I]] met a [[farmer]] who was selling a kilogram of her coffee beans for 150 Ugandan shillings.	Amb,Female
11379	In an economic democracy, which is achieved through [[worker]] participation, why not provide for an obligation to have a representation, with a monitoring function too, of workers/[[shareholders]] on [[company boards]] of listed companies?	Amb,Amb,Amb
11380	Furthermore, [[I]] believe that there is a high degree of agreement, on the importance of this bi-regional strategic relationship, on establishing a European Union-Latin American parliamentary [[assembly]], on regional integration and on the Bi-regional Solidarity Fund, which, incidentally, in the Bregenz declaration and as far as Mrs [[Ferrero-Waldner]] is concerned, was also altered, because there was no mention of Latin America and the Caribbean being able to participate by means of proposals.	Amb,Amb,Female
11381	Clearly – [[I]] must say this to [[those]] who fear that Brussels will decide everything: what, how, and with a single model – clearly, evidently and indisputably, the competence and responsibility for social policies lie with the Member States, and decisions on how much and what kind of revenue to spend on our social systems, depending on whether the emphasis is more on social security or education or reparation, must be made at a national level.	Amb,Amb
11382	Failure to move forward, failure to find a solution, is also for a second reason, of which Mrs [[Kinnock]] has given examples.	Female
11383	[[I]] voted in favour of the report by Mrs [[Roure]], which guarantees a high level of data protection with regard to the processing of personal data.	Amb,Female
11384	Mr [[Cohn-Bendit]], what a strange thing it always is with you!	Male
11385	Innovations in green and future industrial technology would boost the effectiveness of the state and economy, heighten the interest of economic [[players]], and increase [[consumers']] price and cost sensitivity with regard to the products and services being offered.	Amb,Amb
11386	[[I]] can well appreciate what [[you]] have said: a self-employed [[worker]] can work first and then be tired when he gets behind the wheel, but I do not think that a self-employed worker can be controlled in any job.	Amb,Amb,Male
11387	[[I]] am particularly encouraged by the following: one, that [[we]] have temporarily extended the possibility of using the EGAF, making it an instrument of the European recovery plan to respond to the world financial and economic crisis and support [[workers]] who have lost their jobs; two, that we have reduced the minimum number of redundancies required to be eligible for support from the fund from 1 000 to 500; three, that we have raised the EU cofinancing rate in particular cases to 65% for this stage.	Amb,Amb,Amb
11388	Our [[Ambassador]] to Iraq arrives today, and she knows the importance that [[I]] attach to this issue.	Female,Amb
11389	However, [[we]] do not feel that the need for education can constitute a sufficiently essential humanitarian reason for delaying the expulsion of an illegal [[immigrant]], which seems to be the bizarre suggestion contained in the motion for a resolution upon which we are to vote.	Amb,Amb
11390	Thank you very much, Mr [[Falconer]].	Male
11391	[[Man]] would be degraded into an object, into biological material.	Male
11392	In the framework of the evolution of the system of agreements, [[we]] should make a careful distinction between agreements which could also play a real role in terms of helping development, in helping to increase food selfsufficiency thanks to the support given to local fisheries, and those concerning [[partners]] which have become competitors for Community [[fishermen]] and for which the [[Commission]] should ensure that no distortions take place, in particular in terms of prices.	Amb,Amb,Amb,Amb
11393	Small productions, Mrs [[Junker]], do not necessarily have to be an unmarketable investment. That is an issue which has to be addressed at the same time.	Female
11394	The Minutes state that your response to [[me]] was that [[you]] would take the steps necessary to achieve this.	Amb,Amb
11395	[[Writer]]	Amb
11396	Welsh [[Footballer]]	Amb
11397	New York University [[Graduate]] School of Arts and Science	Amb
11398	[[Mason]], Ohio	Amb
11399	[[She's]] all that	Female
11400	[[Barber]] Beefcake	Male
11401	[[Adolescent]] pregnancies	Female
11402	Best Short [[Subject]] (Two-reel)	Amb
11403	Madam [[Rosemerta]]	Female
11404	Female [[rabbis]]	Female
11405	Prince [[Charles Edward]]	Male
11406	Kaiser [[Wilhelm II]]	Male
11407	lordship of [[Bourbon]]	Amb
11408	[[Sisi]] princess	Female
11409	[[ญ]]	Female
11410	Cuban female [[singers]]	Female
11411	Male [[Athlete]] of the Year	Male
11412	[[New York Knicks]] City [[Dancers]]	Amb,Amb
11413	The [[Pianist]]	Amb
11414	Anti [[Mason]]	Amb
11415	[[The Beatles]] Second Album	Amb
11416	Oh, Mr [[Porter]]	Male
11417	[[M&]]amp[[;M]] ([[rapper]])	Amb,Amb,Amb
11418	The Secret Life of the American [[Teenager]] (season 2)	Amb
11419	[[Chap]] lips	Amb
11420	Herr [[Wolf]]	Male
11421	[[Farmer]]-Labor Party (United States)	Amb
11422	video game [[designer]]	Amb
11423	The Mrs. [[Carter]] Show	Female
11424	Free [[Agent]]	Amb
11425	[[Justice]] of the Supreme Court	Amb
11426	U.S. House of [[Representative]]	Amb
11427	[[Knight Commander]] of the Star of India	Amb
11428	background [[vocalist]]	Amb
11429	[[Elizabeth I]] (England)	Amb
11430	[[Impersonator]]	Amb
11431	[[Painter]]	Amb
11432	Cannon [[Dancer]]	Amb
11433	[[Adult]] Standards/MOR	Amb
11434	Les Hurlements d'[[Leo]]	Amb
11435	English [[teacher]]	Amb
11436	United States [[Secretary]] of Homeland Security	Amb
11437	Tochigi [[Teachers]]	Amb
11438	If the [[Marine]] as a fighting man has not made a case for himself after 170 years of service, he must go.	Male
11439	The hospital attracted over 2,000 female [[patients]] a year and was the first place a [[woman]] could be treated by a female [[physician]], paving the way for women to regain control of childbirth.	Female,Female,Female
11440	They were titled An Tuaisceart (The North), reflecting on the conflict in Northern Ireland during her time as a [[reporter]] in Belfast.	Female
11441	Supposedly, the [[president]] commented, "This is the sort of gift I like to get", and "There'll be plenty more such gifts".	Amb
11442	Aside from these issues, the state of Finland, represented by the Provincial [[Governor]], is sovereign and [[residents]] vote in general parliamentary elections for one [[representative]] to the Finnish parliament.	Amb,Amb,Amb
11443	[[Sayf]], with the aid of [[beings]] with supernatural powers manages to free the waters of the Nile and directs them into Egypt, making a prosperous and rich land where he settles.	Male,Amb
11444	The following day (28 March) the [[commander]] of Task Force [[Barker]] submitted a combat action report for the 16 March operation in which he stated that the operation in Mỹ Lai was a success with 128 Viet Cong [[partisans]] killed.	Male,Male,Amb
11445	[[Kaufman]] began work as a teacher in various New York City high schools, while also working part-time as a writer (including articles for Esquire magazine) under the name Bel Kaufman, shortened because Esquire only accepted manuscripts from male [[authors]].	Amb,Male
11446	The large coffers each represent a [[legislator]], while each of the smaller coffers represent juridical [[figures]] who worked at the time of that legislator.	Amb,Amb
11447	[[Salter]] was elected mayor of Argonia on April 4, 1887.	Amb
11448	His modus operandi was to approach young [[girls]], especially from Lyon, and pretend to be a master [[employee]] looking for a new [[servant]].	Female,Male,Amb
11449	[[Carpenter]] said in his speech, "This is a sad day, but at the same time a very special and beautiful day to my [[family]] and .	Male,Amb
11450	So that was the time in my life where [[I]] really leaned on music as a way to stay sane," she said in an interview.	Female
11451	When [[Roy]] discovers that the [[government's]] Educational Enrichment program knows nothing about Mr. [[Zeno]], he confronts the [[educator]], only to discover that he is an alien, re-educating [[children]] in a plot to take over the world.	Male,Amb,Male,Male,Amb
11452	A separate speaker was attached to the Carterfone to allow the base station [[operator]] to monitor the conversation, adjust the voice volume, and hang up his telephone when the conversation had ended.	Male
11453	The [[researchers]] concluded that there was genetic material being passed down on the X chromosome which both promotes fertility in the [[mother]] and homosexuality in her male [[offspring]].	Amb,Female,Male
11454	He was called "[[Captain]]" because he owned a large ship.	Male
11455	In 1995, as an [[artist]]-in-residence at Xerox PARC in Palo Alto, California under the guidance of [[Mark Weiser]], she created an art installation made up of LED cables that lit up relative to the amount of internet traffic.	Female,Amb
11456	By early February 1949, there had been eight different "positive" identifications of the body, including two Darwin [[men]] who thought the body was of a [[friend]] of theirs, and [[others]] who thought it was a missing station [[worker]], a [[worker]] on a steamship or a Swedish [[man]].	Male,Amb,Amb,Amb,Male,Male
11457	[[He]] pointed out that no [[scholar]] comparing the merits of various ethnicities has ever sought to prove that his own ethnicity was inferior to [[others]].	Male,Male,Amb
11458	While [[they]] are not necessarily always hostile to the [[player]], their usual behavior is aggressive, especially during the night.	Amb,Amb
11459	Internationally renowned concert [[performer]], known for his interpretations of Romantic music and more precisely the music of [[Chopin]], but also of French music ([[Debussy]], [[Fauré]], [[Ravel]]) as soloist or accompanied by great [[orchestras]] in the world.	Male,Amb,Amb,Amb,Amb,Amb
11460	These three received the registration forms in sequence, so that the third [[expert]] knew the assessment of his two [[predecessors]].	Male,Amb
11461	During that mission [[he]] often saw Lord [[Castlereagh]], and for the first time the Serbian national interests were brought to the knowledge of British [[statesmen]].	Male,Male,Male
11462	In her own lifetime, [[Mary Shelley]] was taken seriously as a writer, though [[reviewers]] often missed her writings' political edge.	Female,Amb
11463	His most successful song is "Seishun Jidai" released in 1976, his sole hit as a [[performer]], which has sold more than a million copies.	Male
11464	So the holy [[one]] to be born will be called the Son of [[God]].	Male,Male
11465	He is the [[author]] of more than 70 scholarly publications in Armenian, Russian and French.	Male
11466	In 1998, the former [[publisher]] transferred some of her personal literary archives to the National Library of the Netherlands, based in The Hague.	Female
11467	There follow a prose dedication to [[Christian]], Dowager Countess of Devon, and one in verse to [[Charles]], son of the [[Earl]] of Newcastle.	Female,Male,Male
11468	[[Women]] remained under-represented in the parliament; motherhood continued to be promoted as women's most important social function; abortion was still prosecutable (§ 218 of the Criminal Code); and female [[workers]] did not achieve substantial economic progress such as equal salaries.	Female,Female
11469	[[We]] say that g {\displaystyle g} is dictatorial if and only if there exists an [[agent]] i {\displaystyle i} who is a dictator, in the sense that for any possible outcome a ∈ g ( S ) {\displaystyle a\in g({\mathcal {S}})} , agent i {\displaystyle i} has a strategy s i ∗ ( a ) {\displaystyle s_{i}^{*}(a)} at her disposal that ensures that the result is a {\displaystyle a} , whatever the strategies chosen by the other [[agents]].	Amb,Female,Amb
11470	His first connection with royal building works was probably when [[he]] was contracted from March 1357 to September 1359 to remodel the Black Prince[['s]] manor at Kennington, at the cost of £221 4s.	Male,Male
11471	Impressed with the attention paid her by the press, [[John Hammond]] signed [[Hunter]] to Columbia Records.	Amb,Female
11472	A [[correspondent]] of the French Ministry of Education, she published studies on topics related to her hometown, such as the Alençon lace, the Notre-Dame d'Alençon basilica, the history of printing, theater and [[sculptors]] of Alençon.	Female,Amb
11473	In 1880, [[he]] printed Conu Leonida faţă cu reacţiunea—a play centered on an uncultured "Red" [[pensioner]] and his naive [[wife]], who overhear a street brawl and believe that a revolution is imminent.	Male,Male,Female
11474	[[He]] had girl [[friends]] everywhere, and they kept him so busy that he was sometimes so worn out that he had to be grounded.	Male,Female
11475	[[Piso]], a literate man who patronized [[poets]] and [[philosophers]], built a fine library there, the only one to survive intact from antiquity.	Male,Amb,Amb
11476	He was given the [[Anderson]] name and was originally billed as [[Ole's]] brother, and then later billed as Ole's nephew, because of his resemblance to Ole in appearance and wrestling style and billed as [[Ric Flair's]] cousin.	Male,Male,Amb
11477	A third Soviet trial was held in Kiev in June 1965, where three former death camp [[guards]] from Sobibór and Belzec, known as the Trawniki men, were executed by a firing [[squad]].	Male,Amb
11478	On the way [[Isabelle]] posts the disks to her [[publisher]], asking him to expose the evil of [[Jacques]].	Female,Male,Amb
11479	The outbreak of the Second Sino-Japanese War necessitated in 1938 that [[Sun]] and her [[family]] should move to Changsha and here she again met [[Xu]].	Female,Amb,Amb
11480	[[He]] was privileged to wear the two swords of the [[samurai]] and received an annual stipend which placed him (along with [[Adams]]) among the ranks of the [[hatamoto]] or direct retainers of the [[shōgun]].	Male,Amb,Amb,Amb,Amb
11481	This is emphasized by the masked [[figure]] – never explicitly stated to be the Red Death, but only a reveler in a costume of the Red Death – making his initial appearance in the easternmost room, which is colored blue, a color most often associated with birth.	Male
11482	[[Melanie]] is unable to grasp the reasons for this reaction but fears that she has somehow hurt her [[friend]].	Female,Amb
11483	There also scenes of [[her]] dancing provocatively with two male [[dancers]].	Female,Male
11484	She's a [[genius]].	Female
11485	This law guaranteed immunity to the five highest [[officers]] of the state ([[premier]], [[president]] of the Republic, Senate's [[speaker]], Deputy Chamber's [[speaker]], Constitutional Court's [[president]]) during their period in office.	Amb,Amb,Amb,Amb,Amb,Amb
11486	One statue is recognisable as the "[[Virgin]] of Solitude".	Female
11487	[[McCarthy]] campaigned for the Republican Senate nomination in Wisconsin while still on active duty in 1944 but was defeated by [[Alexander Wiley]], the incumbent.	Amb,Amb
11488	[[He]] had an older brother, [[John Ford Noonan]], a playwright, and two sisters, [[Barbara]] and [[Nancy]].	Male,Male,Female,Female
11489	A [[teacher]] acts as the treasurer.	Amb
11490	In 2009, barely an [[adult]], [[she]] played [[Rachmaninoff's]] Piano Concerto in C minor in concert.	Female,Female,Amb
11491	[[Winner]]: Roca Cup in 1971.	Amb
11492	Yet another sequence parodies [[Eric Prydz's]] "Call on Me", which features a sexy gym class of all [[girls]] – but in this parody all the [[participants]] are men.	Amb,Female,Male
11493	[[Cameron]] also led an expedition from the Keldysh for his 2005 documentary Aliens of the Deep.	Male
11494	An accomplished [[songwriter]] and musician, she also possesses a three-octave vocal range and is considered a mezzo-soprano.	Female
11495	[[Indo-European]] and Its Closest [[Relatives]].	Amb,Amb
11496	In total she has been stand-in [[host]] 11 times.	Female
11497	The activated test [[subject]] attacks [[River]] and the [[crew]] of Serenity.	Amb,Amb,Amb
11498	On 11 May Mr [[Gusinsky's]] places of work were raided by so-called tax [[police]] - men in ski masks and camouflage outfits carrying Kalashnikov rifles.	Male,Male
11499	[[I]] must conclude by again congratulating Mr [[Murphy]] and this [[House]] on the decision to be taken.	Amb,Male,Amb
11500	[[I]] personally attended a parody of a trial on 24 November, at which the [[accused]], who had been on hunger strike for three months and were unable to move or speak, were sentenced to 17 years in prison.	Amb,Amb
11501	The [[Mayor]] of Madrid, who is from the same party, was not very happy.	Amb
11502	The way out of the deadlock of hatred does not lie in the humiliation and the destabilisation of Mr [[Arafat]].	Male
11503	Thank you very much, Mrs [[Diamantopoulou]].	Female
11504	Mr [[President]], it is with great pleasure that [[I]] thank Mrs [[Hautala]] for this serious piece of work.	Male,Amb,Female
11505	Mr [[President]], [[I]] wish to concur with what has been said by many of the previous [[speakers]].	Male,Amb,Amb
11506	The [[Community]] alone has pledged over EUR 1 billion from the budget over the next five years, involving a substantial contribution to the operating costs of the new [[government]], including salaries for [[police]], [[nurses]], [[doctors]], [[teachers]] and [[civil servants]].	Amb,Amb,Amb,Amb,Amb,Amb,Amb
11507	The national [[governments]], with different emphases, of course, therefore have to carry out balancing operations. Nevertheless, they would prefer another [[protagonist]] such as the European Union to be more involved.	Amb,Amb
11508	As far as [[engineers]], for example, are concerned, apart from the question of unequal treatment at the expense of qualified [[engineers]] who have completed a five-year course at an institute of higher education, whom it equates with [[graduates]] of three-year courses, the downgrading of the profession implied by the Directive gives rise to the serious matter of public interest and urgent social and grass-roots requirements in sensitive sectors, such as earthquake protection, construction and upgrading the natural and man-made environment.	Amb,Amb,Amb
11509	[[I]] will give the floor to Mr [[Ribeiro e Castro]] who will formally move the request to refer the matter back to [[committee]].	Amb,Male,Amb
11510	Ideally, the decision to drive a car or not should be a joint decision taken by a [[patient]] and his [[GP]], with the GP judging in good conscience whether or not that person is still able to drive a car, and the patient should respect that decision.	Male,Amb
11511	3. The UK PSE Group supports what the EP is trying to do in terms of improving accountability and the flexibility of the budget to respond to future challenges facing the EU given its role as a major global [[actor]].	Amb
11512	[[I]] wish to reiterate the need to offer resolute support for [[women combatants]], [[refugees]], [[victims]] of physical violence and [[victims]] of sexual abuse.	Amb,Female,Female,Female,Female
11513	[[I]] have also tabled - jointly with Mr [[Davies]] - an amendment to recognise the contribution of small-volume [[manufacturers]] who do not have a huge product range with which to average out the emissions requirements.	Amb,Male,Amb
11514	In Poland, 5 000 of the 30 000 prison [[officers]] are women.	Female
11515	This will be a top [[diplomat]] who can raise her voice on behalf of the EU or mediate in cases of violence towards [[women]], who will submit proposals to the Council of [[Ministers]] and the European [[Commission]] and who will be accountable to the European Parliament.	Female,Female,Amb,Amb
11516	In this connection, too, the French Presidency hopes that this issue can be incorporated into the [[Commission's]] future legislative programme, Mr [[Barrot]].	Amb,Male
11517	So far, [[we]] have received and replied to around 400 opinions, and we have also massively increased the number of direct contacts, with more than 500 meetings between [[Commissioners]] and national parliamentary [[bodies]] since the Commission came into office.	Amb,Amb,Amb
11518	Secondly, in my conversations and meetings with the new [[professor]] and [[President]] of University College Cork, [[I]] have learned that [[they]] are really getting engaged with the business [[community]] and vice versa.	Amb,Amb,Amb,Amb,Amb
11519	in writing. - (PT) The report on the proposed regulation of the European Parliament and of the Council amending Regulation (EC) No 726/2004 as regards information to the general [[public]] on medicinal products for human use subject to medical prescription, introduces new rules with regard to the transparency and effectiveness of the information, placing the emphasis on the interests of [[patients]], protecting them, a fact on which [[I]] based my vote in favour.	Amb,Amb,Amb
11520	Trafficking in [[human beings]] - in the various forms that this can take, including sexual exploitation, illegal trading in human organs, forced labour or illegal adoptions - represents a serious violation of the human rights set out in the European Union's Charter of Fundamental Rights.	Amb
11521	It was felt that EUR 500 was too much per month, and it was decided to cut this by EUR 15, despite the fact that more than 13% of female Portuguese [[workers]] receive only this amount, compared with 6% of male [[workers]].	Female,Male
11522	However, [[I]] have the impression that [[we]] care too much about the situation outside the Union and care too little about standards inside the Union, for example, in Poland, because it is in Poland that after the current governing [[coalition]] gained control of the public media, it began to dismiss large numbers of [[journalists]] and close down their programmes, all of which had one thing in common - criticism of the current situation.	Amb,Amb,Amb,Amb
11523	On the eve of the celebration of the 50th Declaration of Human Rights, Mr [[Imbeni]] and Mrs [[Lenz]] have submitted two excellent, clear and to my mind implementable reports.	Male,Female
11524	My [[group]] wishes to congratulate Mr [[Kindermann]] on the quality of his report on industrial fisheries.	Amb,Male
11525	[[We]] heard from Mrs [[Junker]] that the [[Commission]] is having a lot of problems with implementation here.	Amb,Female,Amb
11526	It is not because she is a [[woman]] that the female [[worker]] in the textile industry is in a sorry situation, it is because she is working class.	Female,Female
11527	Navigation [[officer]]	Amb
11528	A Touch of the [[Poet]]	Amb
11529	Radio [[presenter]]	Amb
11530	[[Miller]] American 400	Amb
11531	List of Street Fighter EX [[characters]]	Amb
11532	[[Dame]] of [[Justice]] of the Order of St John	Female,Female
11533	Dios, Patria, Fueros, [[Rey]]	Male
11534	[[Baker]] scholar	Amb
11535	Photographing [[Fairies]]	Female
11536	Breed of [[horse]]	Amb
11537	Old [[Barber]]	Male
11538	My Bloody [[Valentine]]	Amb
11539	Outstanding Single Performance by an [[Actor]] in a Leading Role	Male
11540	[[Angel]] (TV Series)	Amb
11541	Nuestra [[Senora la Mayor]]	Female
11542	Attatking [[Midfielder]]	Amb
11543	gym [[teacher]]	Amb
11544	Monsieur [[Delacour]]	Male
11545	Brooklyn [[Grooms]]/[[Bridegrooms]]	Male,Female
11546	Matchstick [[seller]] girl	Female
11547	Crooked arm [[lariat]]	Amb
11548	Fat [[Hen]]	Female
11549	Sir [[Henry Percy]]	Male
11550	[[Beatles]] (album)	Amb
11551	Best [[Actor]] – Motion Picture	Male
11552	Golden Water [[Skink]]	Amb
11553	[[Martin]] and [[Lewis]]	Amb,Amb
11554	Sex [[friend]]	Amb
11555	[[Charles De Gaulle]]	Amb
11556	oncoming [[opponent]]	Amb
11557	[[Virgin]] Music Video	Amb
11558	[[Baby]] sling	Amb
11559	San Sebastián International Film Festival Award for Best [[Actress]]	Female
11560	Described as a smart and funny high school [[senior]], she struggles to go back to her normal life after her emotional decision to place [[Carly]] for adoption.	Female,Amb
11561	Twenty-three of those years [[he]] raced as a [[professional]].	Male,Male
11562	Later that year, [[Ellis]] appointed [[Barker]] the President of the licensing division of Perry Ellis International.	Amb,Amb
11563	The exchange rate with the American [[Mafia]] – particularly the [[Gambinos]] – was one kilogram of heroin for three kilograms of cocaine.	Amb,Amb
11564	[[Lu Kai]], the Imperial Chancellor of [[Wu]] during [[Sun Hao's]] reign, lamented [[Wang Fan's]] unfortunate end.	Amb,Amb,Amb,Amb
11565	In 1862 another forty-one [[regiments]] from Indiana were mustered into service; about half were sent to the eastern theater and the other half remained in the west.	Amb
11566	The story of their love has become "the archetypal [[artist]]-[[model]] relationship of Western tradition", yet little is known of her life.	Amb,Amb
11567	It also shows for the first time, the intimacy of a session in the studio with the [[artist]] and her [[models]].	Female,Amb
11568	In 2002, it created a Female Workers' Laboratory (Laboratorio de Trabajadoras), and has carried out anti-racist activities, in particular with female [[immigrants]], since 1998.	Female
11569	A fund [[manager]] that gets a percentage on wins, but no penalty for losing is incentivized to gamble with his [[clients]] funds.	Male,Amb
11570	As the younger brother of the Emperor [[Ferdinand III]] and cousin of [[Philip IV]] of Spain, the Archduke had the wherewithal to amass a large collection of paintings and antiquities.	Male,Amb
11571	[[Carter]] was widely criticized for his handling of the boatlift, especially in the electorally important state of Florida.	Male
11572	One [[worker]] delayed his retirement after 40 years of working to be part of the project.	Male
11573	If the [[actor]] is less than three years older than the other [[person]], the actor is guilty of a Class 1 misdemeanor.	Male,Amb
11574	[[He]] was one of the oldest former [[heads]] of government in the world.	Male,Male
11575	Both [[Mason]] and [[Masters]] were influenced by other experimental houses and building concepts which emphasized ergonomics, usability, and energy efficiency.	Amb,Amb
11576	[[Miller]] is the youngest daughter of two Quaker [[professors]] and grew up in Connecticut and California.	Female,Amb
11577	[[Julius Caesar]] indicates that the gesture had a similar significance in Celtic culture: during the siege of Avaricum, the female [[heads]] of [[household]] (matres familiae) expose their breasts and extend their hands to ask that the [[women]] and [[children]] be spared.	Amb,Female,Female,Female,Amb
11578	One shows the [[model]] with a plunging neckline, the other with bare shoulders.	Amb
11579	Although [[she]] did not advance beyond the preliminary round, she became the first non-Japanese female [[amateur]] to defeat a female [[professional]] in an official game.	Female,Female,Female
11580	He is [[editor]] of the Journal of Applied Econometrics.	Male
11581	It was largely devoted to the collection of ceramics and precious objects of medieval art; it also included many items from the Oxus Treasure, and [[Franks]] built up that side of his collection through [[dealers]] in India and by purchase from [[Alexander Cunningham]].	Male,Amb,Amb
11582	[[Sable]] became the first WWF female to refer to herself as a "Diva" during the April 19 edition of Raw Is War in 1999; the term would be coined and shortly thereafter becoming the official title for WWF's female [[performers]], be they managers or wrestlers.	Female,Female
11583	No ship had previously wintered in the exposed northern section of the Sound, and the wisdom of doing this was questioned by the experienced seamen [[Ernest]] [[Joyce]] and [[James Paton]] in their private journals.	Male,Amb,Male
11584	As in the British peerage, only the actual [[holder]] of a title and his [[consort]] were considered members of the kazoku.	Male,Amb
11585	On top of that, [[he]] is an [[idol]] in the present human world which gives him the advantage of using his beautiful and pristine features to deceive his [[fans]] and [[others]].	Male,Male,Amb,Amb
11586	Though his miniatures are not artistically noteworthy, they are a rich documentary record of the major Catalan [[figures]] of the era: Folio 6v. depicts a convention between [[Folch]], Bishop of Urgell, and count [[William I]] of Cerdagne concerning the castle of Cardona, of which Folch was lord.	Amb,Male,Male
11587	This concept is protested not only through non-normative appearance, but by challenging normative gender roles, characteristics, or behaviors as well – for example, a female-bodied [[individual]] who is purposefully assertive and nondomestic in order to challenge the notion of essential femininity.	Female
11588	She is the [[author]] of the [[children's]] series Nurse Matilda, which [[Emma Thompson]] adapted to film as Nanny McPhee (2005).	Female,Amb,Amb
11589	After [[Peter]] has captured the [[wolf]] in a net, the [[hunter]] gets him in his rifle's telescopic sight coincidentally, but just before shooting, the second hunter stumbles, falls on him and makes him miss the shot.	Male,Male,Male
